rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
26,26/09/2025,ringmappe-transparent-gerillt-a4,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
26,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
26,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Condition,,new,Condition set to new,info,4
26,26/09/2025,ringmappe-transparent-gerillt-a4,,SEO Description,,,SEO desc length 116,warn,4
26,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Google Product Category,,,Missing google category,warn,4
27,26/09/2025,ringmappe-transparent-gerillt-a4,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
27,26/09/2025,ringmappe-transparent-gerillt-a4,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
27,26/09/2025,ringmappe-transparent-gerillt-a4,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
27,26/09/2025,ringmappe-transparent-gerillt-a4,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
27,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
27,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Condition,,new,Condition set to new,info,4
27,26/09/2025,ringmappe-transparent-gerillt-a4,,SEO Description,,,SEO desc length 116,warn,4
27,26/09/2025,ringmappe-transparent-gerillt-a4,,Google Shopping / Google Product Category,,,Missing google category,warn,4
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,SEO Title,,Zeichenblock A4 Motive 115 g | Bastelschachtel,SEO title standardized per SOP,info,3c
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,Google Shopping / Condition,,new,Condition set to new,info,4
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,SEO Description,,,SEO desc length 116,warn,4
28,26/09/2025,zeichenblock-a4-motive-115-g,Zeichenblock A4 Motive 115 g,Google Shopping / Google Product Category,,,Missing google category,warn,4
29,26/09/2025,zeichenblock-a4-motive-115-g,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
29,26/09/2025,zeichenblock-a4-motive-115-g,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
29,26/09/2025,zeichenblock-a4-motive-115-g,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
29,26/09/2025,zeichenblock-a4-motive-115-g,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
29,26/09/2025,zeichenblock-a4-motive-115-g,,Variant SKU,,BAS-PRD-YN59,Generated per SOP,info,3d
29,26/09/2025,zeichenblock-a4-motive-115-g,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
29,26/09/2025,zeichenblock-a4-motive-115-g,,Variant Taxable,,TRUE,Taxable default,info,3d
29,26/09/2025,zeichenblock-a4-motive-115-g,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
29,26/09/2025,zeichenblock-a4-motive-115-g,,Google Shopping / Condition,,new,Condition set to new,info,4
29,26/09/2025,zeichenblock-a4-motive-115-g,,SEO Description,,,SEO desc length 116,warn,4
29,26/09/2025,zeichenblock-a4-motive-115-g,,Google Shopping / Google Product Category,,,Missing google category,warn,4
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,SEO Title,,Zeichenblock A3 Motive 115 g | Bastelschachtel,SEO title standardized per SOP,info,3c
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,Google Shopping / Condition,,new,Condition set to new,info,4
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,SEO Description,,,SEO desc length 116,warn,4
30,26/09/2025,zeichenblock-a3-motive-115-g,Zeichenblock A3 Motive 115 g,Google Shopping / Google Product Category,,,Missing google category,warn,4
31,26/09/2025,zeichenblock-a3-motive-115-g,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
31,26/09/2025,zeichenblock-a3-motive-115-g,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
31,26/09/2025,zeichenblock-a3-motive-115-g,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
31,26/09/2025,zeichenblock-a3-motive-115-g,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
31,26/09/2025,zeichenblock-a3-motive-115-g,,Variant SKU,,BAS-PRD-3KDR,Generated per SOP,info,3d
31,26/09/2025,zeichenblock-a3-motive-115-g,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
31,26/09/2025,zeichenblock-a3-motive-115-g,,Variant Taxable,,TRUE,Taxable default,info,3d
31,26/09/2025,zeichenblock-a3-motive-115-g,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
31,26/09/2025,zeichenblock-a3-motive-115-g,,Google Shopping / Condition,,new,Condition set to new,info,4
31,26/09/2025,zeichenblock-a3-motive-115-g,,SEO Description,,,SEO desc length 116,warn,4
31,26/09/2025,zeichenblock-a3-motive-115-g,,Google Shopping / Google Product Category,,,Missing google category,warn,4
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,SEO Title,,Ringeinlagen A4/100 kariert | Bastelschachtel,SEO title standardized per SOP,info,3c
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,Google Shopping / Condition,,new,Condition set to new,info,4
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,SEO Description,,,SEO desc length 116,warn,4
32,26/09/2025,ringeinlagen-a4-100-kariert,Ringeinlagen A4/100 kariert,Google Shopping / Google Product Category,,,Missing google category,warn,4
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,SEO Title,,UHU Flinke Flasche 35 g. | Bastelschachtel,SEO title standardized per SOP,info,3c
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,Google Shopping / Condition,,new,Condition set to new,info,4
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,SEO Description,,,SEO desc length 116,warn,4
33,26/09/2025,uhu-flinke-flasche-35-g,UHU Flinke Flasche 35 g.,Google Shopping / Google Product Category,,,Missing google category,warn,4
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",SEO Title,,"Tintenpatrone/50 blau, in Dose | Bastelschachtel",SEO title standardized per SOP,info,3c
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",Google Shopping / Condition,,new,Condition set to new,info,4
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",SEO Description,,,SEO desc length 116,warn,4
34,26/09/2025,tintenpatrone-50-blau-in-dose,"Tintenpatrone/50 blau, in Dose",Google Shopping / Google Product Category,,,Missing google category,warn,4
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
35,26/09/2025,tintenpatrone-50-blau-in-dose,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
35,26/09/2025,tintenpatrone-50-blau-in-dose,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Variant SKU,,BAS-PRD-GAQ2,Generated per SOP,info,3d
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Variant Taxable,,TRUE,Taxable default,info,3d
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Google Shopping / Condition,,new,Condition set to new,info,4
35,26/09/2025,tintenpatrone-50-blau-in-dose,,SEO Description,,,SEO desc length 116,warn,4
35,26/09/2025,tintenpatrone-50-blau-in-dose,,Google Shopping / Google Product Category,,,Missing google category,warn,4
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,SEO Title,,Fasermaler dick/dünn 10er | Bastelschachtel,SEO title standardized per SOP,info,3c
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,Google Shopping / Condition,,new,Condition set to new,info,4
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,SEO Description,,,SEO desc length 116,warn,4
36,26/09/2025,fasermaler-dick-dunn-10er,Fasermaler dick/dünn 10er,Google Shopping / Google Product Category,,,Missing google category,warn,4
37,26/09/2025,fasermaler-dick-dunn-10er,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
37,26/09/2025,fasermaler-dick-dunn-10er,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
37,26/09/2025,fasermaler-dick-dunn-10er,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
37,26/09/2025,fasermaler-dick-dunn-10er,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
37,26/09/2025,fasermaler-dick-dunn-10er,,Variant SKU,,BAS-PRD-U4P6,Generated per SOP,info,3d
37,26/09/2025,fasermaler-dick-dunn-10er,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
37,26/09/2025,fasermaler-dick-dunn-10er,,Variant Taxable,,TRUE,Taxable default,info,3d
37,26/09/2025,fasermaler-dick-dunn-10er,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
37,26/09/2025,fasermaler-dick-dunn-10er,,Google Shopping / Condition,,new,Condition set to new,info,4
37,26/09/2025,fasermaler-dick-dunn-10er,,SEO Description,,,SEO desc length 116,warn,4
37,26/09/2025,fasermaler-dick-dunn-10er,,Google Shopping / Google Product Category,,,Missing google category,warn,4
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,SEO Title,,Textliner Boss Mini Naturevibe | Bastelschachtel,SEO title standardized per SOP,info,3c
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,Google Shopping / Condition,,new,Condition set to new,info,4
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,SEO Description,,,SEO desc length 116,warn,4
38,26/09/2025,textliner-boss-mini-naturevibe,Textliner Boss Mini Naturevibe,Google Shopping / Google Product Category,,,Missing google category,warn,4
39,26/09/2025,textliner-boss-mini-naturevibe,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
39,26/09/2025,textliner-boss-mini-naturevibe,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
39,26/09/2025,textliner-boss-mini-naturevibe,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
39,26/09/2025,textliner-boss-mini-naturevibe,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
39,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
39,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Condition,,new,Condition set to new,info,4
39,26/09/2025,textliner-boss-mini-naturevibe,,SEO Description,,,SEO desc length 116,warn,4
39,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Google Product Category,,,Missing google category,warn,4
40,26/09/2025,textliner-boss-mini-naturevibe,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
40,26/09/2025,textliner-boss-mini-naturevibe,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
40,26/09/2025,textliner-boss-mini-naturevibe,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
40,26/09/2025,textliner-boss-mini-naturevibe,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
40,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
40,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Condition,,new,Condition set to new,info,4
40,26/09/2025,textliner-boss-mini-naturevibe,,SEO Description,,,SEO desc length 116,warn,4
40,26/09/2025,textliner-boss-mini-naturevibe,,Google Shopping / Google Product Category,,,Missing google category,warn,4
41,26/09/2025,textliner-boss-mini-naturevibe,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
41,26/09/2025,textliner-boss-mini-naturevibe,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
41,26/09/2025,textliner-boss-mini-naturevibe,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
